date,bytesIn,bytesOut,packetsIn,packetsOut,applicationName,destinationAddress,protocolNumber,sourceAddress
7/23/2018 9:00:28.000000000 PM,2480,0,31,0,SNS Quote,ops.inside.local,17,basement.inside.local
7/23/2018 9:00:56.000000000 PM,0,2618,0,22,,255.255.255.255,,WIFI_192.168.1.222
7/23/2018 9:00:56.000000000 PM,0,2618,0,22,Remote Replication Agent Connection,255.255.255.255,17,WIFI_192.168.1.222
7/23/2018 9:01:16.000000000 PM,3189564,0,15959,0,,bay.inside.local,,basement.inside.local
7/23/2018 9:01:16.000000000 PM,444,0,5,0,,bay.inside.local,89,basement.inside.local
7/23/2018 9:01:16.000000000 PM,3188000,0,15940,0,Connected Corp,bay.inside.local,17,basement.inside.local
7/23/2018 9:01:16.000000000 PM,1120,0,14,0,SNS Quote,bay.inside.local,17,basement.inside.local
7/23/2018 9:01:56.000000000 PM,26487,0,116,0,,111.22.22.151,,239.255.255.250
7/23/2018 9:01:56.000000000 PM,26487,0,116,0,SSDP,111.22.22.151,17,239.255.255.250
7/23/2018 9:02:59.000000000 PM,2616,0,30,0,,acc.inside.local,,basement.inside.local
7/23/2018 9:02:59.000000000 PM,2616,0,30,0,,acc.inside.local,89,basement.inside.local
7/23/2018 9:03:59.000000000 PM,22176,0,96,0,,111.22.22.154,,239.255.255.250
7/23/2018 9:03:59.000000000 PM,22176,0,96,0,SSDP,111.22.22.154,17,239.255.255.250
7/23/2018 9:07:13.000000000 PM,0,476,0,4,,255.255.255.255,,WIFI_192.168.1.111
7/23/2018 9:07:13.000000000 PM,0,476,0,4,Remote Replication Agent Connection,255.255.255.255,17,WIFI_192.168.1.111
7/23/2018 9:07:46.000000000 PM,7380,0,48,0,,111.22.22.153,,239.255.255.250
7/23/2018 9:07:46.000000000 PM,7380,0,48,0,SSDP,111.22.22.153,17,239.255.255.250
7/23/2018 9:11:23.000000000 PM,73,0,1,0,,111.22.22.159,,224.0.0.251
7/23/2018 9:11:23.000000000 PM,73,0,1,0,Multicast DNS,111.22.22.159,17,224.0.0.251
7/23/2018 9:12:16.000000000 PM,16308,0,27,0,,0.0.0.0,,255.255.255.255
7/23/2018 9:12:16.000000000 PM,16308,0,27,0,Bootstrap Protocol Server,0.0.0.0,17,255.255.255.255
7/23/2018 9:12:28.000000000 PM,7380,0,48,0,,111.22.22.150,,239.255.255.250
7/23/2018 9:12:28.000000000 PM,7380,0,48,0,SSDP,111.22.22.150,17,239.255.255.250
7/23/2018 9:21:16.000000000 PM,980,0,10,0,,g1.inside.local_192.168.1.1,,basement.inside.local
7/23/2018 9:21:16.000000000 PM,648,0,9,0,,g1.inside.local_192.168.1.1,1,basement.inside.local
7/23/2018 9:21:16.000000000 PM,332,0,1,0,Bootstrap Protocol Server,g1.inside.local_192.168.1.1,17,basement.inside.local
7/23/2018 9:29:11.000000000 PM,40824,0,506,0,,WIFI_192.168.1.222,,ospf-dsig.mcast.net
7/23/2018 9:29:11.000000000 PM,40824,0,506,0,,WIFI_192.168.1.222,89,ospf-dsig.mcast.net
7/23/2018 9:30:57.000000000 PM,3690,0,24,0,,111.22.22.152,,239.255.255.250
7/23/2018 9:30:57.000000000 PM,3690,0,24,0,SSDP,111.22.22.152,17,239.255.255.250
7/23/2018 9:31:29.000000000 PM,16652,0,181,0,,WIFI_192.168.1.222,,ospf-all.mcast.net
7/23/2018 9:31:29.000000000 PM,16652,0,181,0,,WIFI_192.168.1.222,89,ospf-all.mcast.net
7/23/2018 9:37:29.000000000 PM,19760,0,190,0,,acc.inside.local,,ospf-all.mcast.net
7/23/2018 9:37:29.000000000 PM,19760,0,190,0,,acc.inside.local,89,ospf-all.mcast.net
7/23/2018 9:38:37.000000000 PM,0,808,0,4,,239.255.255.250,,R_111.22.22.102
7/23/2018 9:38:37.000000000 PM,0,808,0,4,SSDP,239.255.255.250,17,R_111.22.22.102
7/23/2018 9:39:44.000000000 PM,1845,0,12,0,,111.22.22.156,,239.255.255.250
7/23/2018 9:39:44.000000000 PM,1845,0,12,0,SSDP,111.22.22.156,17,239.255.255.250
7/23/2018 9:45:46.000000000 PM,84,0,1,0,,C2.NETDMT.COM_111.22.22.126,,basement.inside.local
7/23/2018 9:45:46.000000000 PM,84,0,1,0,,C2.NETDMT.COM_111.22.22.126,89,basement.inside.local
7/23/2018 9:53:34.000000000 PM,3078,0,16,0,,111.22.22.155,,239.255.255.250
7/23/2018 9:53:34.000000000 PM,3078,0,16,0,SSDP,111.22.22.155,17,239.255.255.250
7/23/2018 10:00:02.000000000 PM,0,2380,0,20,,255.255.255.255,,WIFI_192.168.1.222
7/23/2018 10:00:02.000000000 PM,0,2380,0,20,Remote Replication Agent Connection,255.255.255.255,17,WIFI_192.168.1.222
7/23/2018 10:00:16.000000000 PM,504,0,7,0,,g1.inside.local_192.168.1.1,,basement.inside.local
7/23/2018 10:00:16.000000000 PM,504,0,7,0,,g1.inside.local_192.168.1.1,1,basement.inside.local
7/23/2018 10:00:28.000000000 PM,8001,0,44,0,,111.22.22.155,,239.255.255.250
7/23/2018 10:00:28.000000000 PM,8001,0,44,0,SSDP,111.22.22.155,17,239.255.255.250
7/23/2018 10:00:46.000000000 PM,595288,0,2980,0,,bay.inside.local,,basement.inside.local
7/23/2018 10:00:46.000000000 PM,168,0,2,0,,bay.inside.local,89,basement.inside.local
7/23/2018 10:00:46.000000000 PM,594800,0,2974,0,Connected Corp,bay.inside.local,17,basement.inside.local
7/23/2018 10:00:46.000000000 PM,320,0,4,0,SNS Quote,bay.inside.local,17,basement.inside.local
7/23/2018 10:01:46.000000000 PM,73,0,1,0,,111.22.22.107,,224.0.0.251
7/23/2018 10:01:46.000000000 PM,73,0,1,0,Multicast DNS,111.22.22.107,17,224.0.0.251
7/23/2018 10:01:59.000000000 PM,10467,0,52,0,,111.22.22.151,,239.255.255.250
7/23/2018 10:01:59.000000000 PM,10467,0,52,0,SSDP,111.22.22.151,17,239.255.255.250
7/23/2018 10:02:11.000000000 PM,5544,0,24,0,,111.22.22.154,,239.255.255.250
7/23/2018 10:02:11.000000000 PM,5544,0,24,0,SSDP,111.22.22.154,17,239.255.255.250
7/23/2018 10:02:23.000000000 PM,2201360,0,11017,0,,ops.inside.local,,basement.inside.local
7/23/2018 10:02:23.000000000 PM,2200000,0,11000,0,Connected Corp,ops.inside.local,17,basement.inside.local
7/23/2018 10:02:23.000000000 PM,1360,0,17,0,SNS Quote,ops.inside.local,17,basement.inside.local
7/23/2018 10:02:35.000000000 PM,1800960,0,9012,0,,d3.inside.local,,basement.inside.local
7/23/2018 10:02:35.000000000 PM,1800000,0,9000,0,Connected Corp,d3.inside.local,17,basement.inside.local
7/23/2018 10:02:35.000000000 PM,960,0,12,0,SNS Quote,d3.inside.local,17,basement.inside.local
7/23/2018 10:03:17.000000000 PM,320,0,4,0,,top.inside.local,,basement.inside.local
7/23/2018 10:03:17.000000000 PM,320,0,4,0,SNS Quote,top.inside.local,17,basement.inside.local
7/23/2018 10:04:14.000000000 PM,0,595,0,5,,255.255.255.255,,WIFI_192.168.1.111
7/23/2018 10:04:14.000000000 PM,0,595,0,5,Remote Replication Agent Connection,255.255.255.255,17,WIFI_192.168.1.111
7/23/2018 10:07:28.000000000 PM,7248,0,12,0,,0.0.0.0,,255.255.255.255
7/23/2018 10:07:28.000000000 PM,7248,0,12,0,Bootstrap Protocol Server,0.0.0.0,17,255.255.255.255
7/23/2018 10:09:23.000000000 PM,32444,0,321,0,,C2.NETDMT.COM_111.22.22.126,,ospf-dsig.mcast.net
7/23/2018 10:09:23.000000000 PM,32444,0,321,0,,C2.NETDMT.COM_111.22.22.126,89,ospf-dsig.mcast.net
7/23/2018 10:09:43.000000000 PM,1272,0,14,0,,acc.inside.local,,basement.inside.local
7/23/2018 10:09:43.000000000 PM,1272,0,14,0,,acc.inside.local,89,basement.inside.local
7/23/2018 10:11:23.000000000 PM,73,0,1,0,,111.22.22.159,,224.0.0.251
7/23/2018 10:11:23.000000000 PM,73,0,1,0,Multicast DNS,111.22.22.159,17,224.0.0.251
7/23/2018 10:14:23.000000000 PM,3690,0,24,0,,111.22.22.153,,239.255.255.250
7/23/2018 10:14:23.000000000 PM,3690,0,24,0,SSDP,111.22.22.153,17,239.255.255.250
7/23/2018 10:22:27.000000000 PM,64,0,1,0,,production.inside.local,,basement.inside.local
7/23/2018 10:22:27.000000000 PM,64,0,1,0,,production.inside.local,89,basement.inside.local
7/24/2018 1:33:46.000000000 PM,198920,0,997,0,,top.inside.local,,basement.inside.local
7/24/2018 1:33:46.000000000 PM,198600,0,993,0,Connected Corp,top.inside.local,17,basement.inside.local
7/24/2018 1:33:46.000000000 PM,320,0,4,0,SNS Quote,top.inside.local,17,basement.inside.local
7/24/2018 1:33:59.000000000 PM,0,357,0,3,,255.255.255.255,,WIFI_192.168.1.222
7/24/2018 1:33:59.000000000 PM,0,357,0,3,Remote Replication Agent Connection,255.255.255.255,17,WIFI_192.168.1.222
7/24/2018 1:34:15.000000000 PM,240,0,3,0,,d3.inside.local,,basement.inside.local
7/24/2018 1:34:15.000000000 PM,240,0,3,0,SNS Quote,d3.inside.local,17,basement.inside.local
7/24/2018 1:34:27.000000000 PM,1845,0,12,0,,111.22.22.155,,239.255.255.250
7/24/2018 1:34:27.000000000 PM,1845,0,12,0,SSDP,111.22.22.155,17,239.255.255.250
7/24/2018 1:34:59.000000000 PM,2466,0,8,0,,111.22.22.151,,239.255.255.250
7/24/2018 1:34:59.000000000 PM,2466,0,8,0,SSDP,111.22.22.151,17,239.255.255.250
7/24/2018 1:35:11.000000000 PM,2466,0,8,0,,111.22.22.154,,239.255.255.250
7/24/2018 1:35:11.000000000 PM,2466,0,8,0,SSDP,111.22.22.154,17,239.255.255.250
7/24/2018 1:35:23.000000000 PM,648,0,9,0,,111.22.22.101,,111.22.22.255
7/24/2018 1:35:23.000000000 PM,648,0,9,0,,111.22.22.101,17,111.22.22.255
7/24/2018 1:35:44.000000000 PM,72,0,1,0,,g1.inside.local_192.168.1.1,,basement.inside.local
7/24/2018 1:35:44.000000000 PM,72,0,1,0,,g1.inside.local_192.168.1.1,1,basement.inside.local
7/24/2018 1:35:56.000000000 PM,80,0,1,0,,bay.inside.local,,basement.inside.local
7/24/2018 1:35:56.000000000 PM,80,0,1,0,SNS Quote,bay.inside.local,17,basement.inside.local
7/24/2018 1:36:08.000000000 PM,199000,0,998,0,,top.inside.local,,basement.inside.local
7/24/2018 1:36:08.000000000 PM,198600,0,993,0,Connected Corp,top.inside.local,17,basement.inside.local
7/24/2018 1:36:08.000000000 PM,400,0,5,0,SNS Quote,top.inside.local,17,basement.inside.local
7/24/2018 1:36:59.000000000 PM,0,476,0,4,,255.255.255.255,,WIFI_192.168.1.222
7/24/2018 1:36:59.000000000 PM,0,476,0,4,Remote Replication Agent Connection,255.255.255.255,17,WIFI_192.168.1.222
7/24/2018 1:37:15.000000000 PM,240,0,3,0,,d3.inside.local,,basement.inside.local
7/24/2018 1:37:15.000000000 PM,240,0,3,0,SNS Quote,d3.inside.local,17,basement.inside.local
7/24/2018 1:37:58.000000000 PM,3699,0,12,0,,111.22.22.151,,239.255.255.250
7/24/2018 1:37:58.000000000 PM,3699,0,12,0,SSDP,111.22.22.151,17,239.255.255.250
7/24/2018 1:38:11.000000000 PM,1200080,0,6001,0,,ops.inside.local,,basement.inside.local
7/24/2018 1:38:11.000000000 PM,1200000,0,6000,0,Connected Corp,ops.inside.local,17,basement.inside.local
7/24/2018 1:38:11.000000000 PM,80,0,1,0,SNS Quote,ops.inside.local,17,basement.inside.local
7/24/2018 1:40:05.000000000 PM,1040,0,10,0,,111.16.126.6,,basement.inside.local
7/24/2018 1:40:05.000000000 PM,1040,0,10,0,,111.16.126.6,1,basement.inside.local
7/24/2018 1:40:19.000000000 PM,1000080,0,5001,0,,ops.inside.local,,basement.inside.local
7/24/2018 1:40:19.000000000 PM,1000000,0,5000,0,Connected Corp,ops.inside.local,17,basement.inside.local
7/24/2018 1:40:19.000000000 PM,80,0,1,0,SNS Quote,ops.inside.local,17,basement.inside.local
7/24/2018 1:40:31.000000000 PM,1324,0,15,0,,acc.inside.local,,basement.inside.local
7/24/2018 1:40:31.000000000 PM,1324,0,15,0,,acc.inside.local,89,basement.inside.local
7/24/2018 1:40:46.000000000 PM,480,0,6,0,,top.inside.local,,basement.inside.local
7/24/2018 1:40:46.000000000 PM,480,0,6,0,SNS Quote,top.inside.local,17,basement.inside.local
7/24/2018 1:40:59.000000000 PM,4932,0,16,0,,111.22.22.151,,239.255.255.250
7/24/2018 1:40:59.000000000 PM,4932,0,16,0,SSDP,111.22.22.151,17,239.255.255.250
7/24/2018 1:41:45.000000000 PM,400,0,5,0,,d3.inside.local,,basement.inside.local
7/24/2018 1:41:45.000000000 PM,400,0,5,0,SNS Quote,d3.inside.local,17,basement.inside.local
7/24/2018 1:41:57.000000000 PM,0,476,0,4,,255.255.255.255,,WIFI_192.168.1.222
7/24/2018 1:41:57.000000000 PM,0,476,0,4,Remote Replication Agent Connection,255.255.255.255,17,WIFI_192.168.1.222
7/24/2018 1:42:21.000000000 PM,360,0,5,0,,111.22.22.101,,111.22.22.255
7/24/2018 1:42:21.000000000 PM,360,0,5,0,,111.22.22.101,17,111.22.22.255
7/24/2018 1:43:05.000000000 PM,520,0,5,0,,111.16.126.6,,basement.inside.local
7/24/2018 1:43:05.000000000 PM,520,0,5,0,,111.16.126.6,1,basement.inside.local
7/24/2018 1:43:19.000000000 PM,64,0,1,0,,production.inside.local,,basement.inside.local
7/24/2018 1:43:19.000000000 PM,64,0,1,0,,production.inside.local,89,basement.inside.local
7/24/2018 1:44:11.000000000 PM,3078,0,16,0,,111.22.22.154,,239.255.255.250
7/24/2018 1:44:11.000000000 PM,3078,0,16,0,SSDP,111.22.22.154,17,239.255.255.250
7/24/2018 1:45:16.000000000 PM,200480,0,1006,0,,d3.inside.local,,basement.inside.local
7/24/2018 1:45:16.000000000 PM,200000,0,1000,0,Connected Corp,d3.inside.local,17,basement.inside.local
7/24/2018 1:45:16.000000000 PM,480,0,6,0,SNS Quote,d3.inside.local,17,basement.inside.local
7/24/2018 1:45:29.000000000 PM,3624,0,6,0,,0.0.0.0,,255.255.255.255
7/24/2018 1:45:29.000000000 PM,3624,0,6,0,Bootstrap Protocol Server,0.0.0.0,17,255.255.255.255
7/24/2018 1:45:58.000000000 PM,0,1616,0,8,,239.255.255.250,,R_111.22.22.102
7/24/2018 1:45:58.000000000 PM,0,1616,0,8,SSDP,239.255.255.250,17,R_111.22.22.102
7/24/2018 1:46:27.000000000 PM,1845,0,12,0,,111.22.22.154,,239.255.255.250
7/24/2018 1:46:27.000000000 PM,1845,0,12,0,SSDP,111.22.22.154,17,239.255.255.250
7/24/2018 1:46:46.000000000 PM,320,0,4,0,,top.inside.local,,basement.inside.local
7/24/2018 1:46:46.000000000 PM,320,0,4,0,SNS Quote,top.inside.local,17,basement.inside.local
7/24/2018 1:46:59.000000000 PM,2466,0,8,0,,111.22.22.151,,239.255.255.250
7/24/2018 1:46:59.000000000 PM,2466,0,8,0,SSDP,111.22.22.151,17,239.255.255.250
7/24/2018 1:47:11.000000000 PM,1200080,0,6001,0,,ops.inside.local,,basement.inside.local
7/24/2018 1:47:11.000000000 PM,1200000,0,6000,0,Connected Corp,ops.inside.local,17,basement.inside.local
7/24/2018 1:47:11.000000000 PM,80,0,1,0,SNS Quote,ops.inside.local,17,basement.inside.local
7/24/2018 1:47:23.000000000 PM,432,0,6,0,,111.22.22.101,,111.22.22.255
7/24/2018 1:47:23.000000000 PM,432,0,6,0,,111.22.22.101,17,111.22.22.255
7/24/2018 1:47:58.000000000 PM,0,238,0,2,,255.255.255.255,,WIFI_192.168.1.222
7/24/2018 1:47:58.000000000 PM,0,238,0,2,Remote Replication Agent Connection,255.255.255.255,17,WIFI_192.168.1.222
7/24/2018 1:49:16.000000000 PM,197560,0,989,0,,bay.inside.local,,basement.inside.local
7/24/2018 1:49:16.000000000 PM,197400,0,987,0,Connected Corp,bay.inside.local,17,basement.inside.local
7/24/2018 1:49:16.000000000 PM,160,0,2,0,SNS Quote,bay.inside.local,17,basement.inside.local
7/24/2018 1:50:11.000000000 PM,1400160,0,7002,0,,ops.inside.local,,basement.inside.local
7/24/2018 1:50:11.000000000 PM,1400000,0,7000,0,Connected Corp,ops.inside.local,17,basement.inside.local
7/24/2018 1:50:11.000000000 PM,160,0,2,0,SNS Quote,ops.inside.local,17,basement.inside.local
7/24/2018 1:50:23.000000000 PM,34176,0,359,0,,C2.NETDMT.COM_111.22.22.126,,ospf-dsig.mcast.net
7/24/2018 1:50:23.000000000 PM,34176,0,359,0,,C2.NETDMT.COM_111.22.22.126,89,ospf-dsig.mcast.net
7/24/2018 1:50:45.000000000 PM,200240,0,1003,0,,d3.inside.local,,basement.inside.local
7/24/2018 1:50:45.000000000 PM,200000,0,1000,0,Connected Corp,d3.inside.local,17,basement.inside.local
7/24/2018 1:50:45.000000000 PM,240,0,3,0,SNS Quote,d3.inside.local,17,basement.inside.local
7/24/2018 1:50:56.000000000 PM,198440,0,994,0,,bay.inside.local,,basement.inside.local
7/24/2018 1:50:56.000000000 PM,198200,0,991,0,Connected Corp,bay.inside.local,17,basement.inside.local
7/24/2018 1:50:56.000000000 PM,240,0,3,0,SNS Quote,bay.inside.local,17,basement.inside.local
7/24/2018 1:51:21.000000000 PM,576,0,8,0,,111.22.22.101,,111.22.22.255
7/24/2018 1:51:21.000000000 PM,576,0,8,0,,111.22.22.101,17,111.22.22.255
7/24/2018 1:51:43.000000000 PM,72,0,1,0,,g1.inside.local_192.168.1.1,,basement.inside.local
7/24/2018 1:51:43.000000000 PM,72,0,1,0,,g1.inside.local_192.168.1.1,1,basement.inside.local
7/24/2018 1:52:57.000000000 PM,4923,0,28,0,,111.22.22.155,,239.255.255.250
7/24/2018 1:52:57.000000000 PM,4923,0,28,0,SSDP,111.22.22.155,17,239.255.255.250
7/24/2018 1:54:01.000000000 PM,0,1616,0,8,,239.255.255.250,,R_111.22.22.102
7/24/2018 1:54:01.000000000 PM,0,1616,0,8,SSDP,239.255.255.250,17,R_111.22.22.102
7/24/2018 1:54:14.000000000 PM,1312,0,15,0,,acc.inside.local,,basement.inside.local
7/24/2018 1:54:14.000000000 PM,1312,0,15,0,,acc.inside.local,89,basement.inside.local
7/24/2018 1:54:46.000000000 PM,240,0,3,0,,top.inside.local,,basement.inside.local
7/24/2018 1:54:46.000000000 PM,240,0,3,0,SNS Quote,top.inside.local,17,basement.inside.local
7/24/2018 1:55:16.000000000 PM,198280,0,992,0,,bay.inside.local,,basement.inside.local
7/24/2018 1:55:16.000000000 PM,198200,0,991,0,Connected Corp,bay.inside.local,17,basement.inside.local
7/24/2018 1:55:16.000000000 PM,80,0,1,0,SNS Quote,bay.inside.local,17,basement.inside.local
7/24/2018 1:55:29.000000000 PM,288,0,4,0,,111.22.22.101,,111.22.22.255
7/24/2018 1:55:29.000000000 PM,288,0,4,0,,111.22.22.101,17,111.22.22.255
7/24/2018 1:55:46.000000000 PM,80,0,1,0,,d3.inside.local,,basement.inside.local
7/24/2018 1:55:46.000000000 PM,80,0,1,0,SNS Quote,d3.inside.local,17,basement.inside.local
7/24/2018 1:55:58.000000000 PM,2466,0,8,0,,111.22.22.151,,239.255.255.250
7/24/2018 1:55:58.000000000 PM,2466,0,8,0,SSDP,111.22.22.151,17,239.255.255.250
7/24/2018 1:56:09.000000000 PM,600080,0,3001,0,,ops.inside.local,,basement.inside.local
7/24/2018 1:56:09.000000000 PM,600000,0,3000,0,Connected Corp,ops.inside.local,17,basement.inside.local
7/24/2018 1:56:09.000000000 PM,80,0,1,0,SNS Quote,ops.inside.local,17,basement.inside.local
7/24/2018 1:56:23.000000000 PM,784,0,9,0,,acc.inside.local,,basement.inside.local
7/24/2018 1:56:23.000000000 PM,784,0,9,0,,acc.inside.local,89,basement.inside.local
7/24/2018 1:56:44.000000000 PM,776,0,4,0,,111.22.22.107,,239.255.255.250
7/24/2018 1:56:44.000000000 PM,776,0,4,0,SSDP,111.22.22.107,17,239.255.255.250
7/24/2018 1:58:05.000000000 PM,520,0,5,0,,111.16.126.6,,basement.inside.local
7/24/2018 1:58:05.000000000 PM,520,0,5,0,,111.16.126.6,1,basement.inside.local
7/24/2018 1:58:31.000000000 PM,1845,0,12,0,,111.22.22.155,,239.255.255.250
7/24/2018 1:58:31.000000000 PM,1845,0,12,0,SSDP,111.22.22.155,17,239.255.255.250
7/24/2018 1:58:46.000000000 PM,160,0,2,0,,top.inside.local,,basement.inside.local
7/24/2018 1:58:46.000000000 PM,160,0,2,0,SNS Quote,top.inside.local,17,basement.inside.local
7/24/2018 1:59:11.000000000 PM,1845,0,12,0,,111.22.22.150,,239.255.255.250
7/24/2018 1:59:11.000000000 PM,1845,0,12,0,SSDP,111.22.22.150,17,239.255.255.250
7/24/2018 1:59:59.000000000 PM,0,808,0,4,,239.255.255.250,,R_111.22.22.102
7/24/2018 1:59:59.000000000 PM,0,808,0,4,SSDP,239.255.255.250,17,R_111.22.22.102
7/24/2018 2:00:12.000000000 PM,0,238,0,2,,255.255.255.255,,WIFI_192.168.1.111
7/24/2018 2:00:12.000000000 PM,0,238,0,2,Remote Replication Agent Connection,255.255.255.255,17,WIFI_192.168.1.111
7/24/2018 2:00:25.000000000 PM,624,0,7,0,,acc.inside.local,,basement.inside.local
7/24/2018 2:00:25.000000000 PM,624,0,7,0,,acc.inside.local,89,basement.inside.local
7/24/2018 2:00:43.000000000 PM,288,0,4,0,,g1.inside.local_192.168.1.1,,basement.inside.local
7/24/2018 2:00:43.000000000 PM,288,0,4,0,,g1.inside.local_192.168.1.1,1,basement.inside.local
7/24/2018 2:00:55.000000000 PM,593884,0,2973,0,,bay.inside.local,,basement.inside.local
7/24/2018 2:00:55.000000000 PM,84,0,1,0,,bay.inside.local,89,basement.inside.local
7/24/2018 2:00:55.000000000 PM,593400,0,2967,0,Connected Corp,bay.inside.local,17,basement.inside.local
7/24/2018 2:00:55.000000000 PM,400,0,5,0,SNS Quote,bay.inside.local,17,basement.inside.local
7/24/2018 2:01:09.000000000 PM,600000,0,3000,0,,ops.inside.local,,basement.inside.local
7/24/2018 2:01:09.000000000 PM,600000,0,3000,0,Connected Corp,ops.inside.local,17,basement.inside.local
7/24/2018 2:01:40.000000000 PM,153,0,1,0,,111.22.22.101,,239.255.255.250
7/24/2018 2:01:40.000000000 PM,153,0,1,0,SSDP,111.22.22.101,17,239.255.255.250
7/24/2018 2:01:53.000000000 PM,1845,0,12,0,,111.22.22.155,,239.255.255.250
7/24/2018 2:01:53.000000000 PM,1845,0,12,0,SSDP,111.22.22.155,17,239.255.255.250
7/24/2018 2:02:05.000000000 PM,520,0,5,0,,111.16.126.6,,basement.inside.local
7/24/2018 2:02:05.000000000 PM,520,0,5,0,,111.16.126.6,1,basement.inside.local
7/24/2018 2:02:29.000000000 PM,360,0,5,0,,111.22.22.101,,111.22.22.255
7/24/2018 2:02:29.000000000 PM,360,0,5,0,,111.22.22.101,17,111.22.22.255
7/24/2018 2:02:46.000000000 PM,240,0,3,0,,top.inside.local,,basement.inside.local
7/24/2018 2:02:46.000000000 PM,240,0,3,0,SNS Quote,top.inside.local,17,basement.inside.local
7/24/2018 2:02:59.000000000 PM,0,476,0,4,,255.255.255.255,,WIFI_192.168.1.222
7/24/2018 2:02:59.000000000 PM,0,476,0,4,Remote Replication Agent Connection,255.255.255.255,17,WIFI_192.168.1.222
7/24/2018 2:03:28.000000000 PM,1845,0,12,0,,111.22.22.152,,239.255.255.250
7/24/2018 2:03:28.000000000 PM,1845,0,12,0,SSDP,111.22.22.152,17,239.255.255.250
7/24/2018 2:04:44.000000000 PM,776,0,4,0,,111.22.22.107,,239.255.255.250
7/24/2018 2:04:44.000000000 PM,776,0,4,0,SSDP,111.22.22.107,17,239.255.255.250
7/24/2018 2:05:08.000000000 PM,2466,0,8,0,,111.22.22.154,,239.255.255.250
7/24/2018 2:05:08.000000000 PM,2466,0,8,0,SSDP,111.22.22.154,17,239.255.255.250
7/24/2018 2:05:22.000000000 PM,504,0,7,0,,111.22.22.101,,111.22.22.255
7/24/2018 2:05:22.000000000 PM,504,0,7,0,,111.22.22.101,17,111.22.22.255
7/24/2018 2:05:42.000000000 PM,548,0,4,0,,g1.inside.local_192.168.1.1,,basement.inside.local
7/24/2018 2:05:42.000000000 PM,216,0,3,0,,g1.inside.local_192.168.1.1,1,basement.inside.local
7/24/2018 2:05:42.000000000 PM,332,0,1,0,Bootstrap Protocol Server,g1.inside.local_192.168.1.1,17,basement.inside.local
7/24/2018 2:05:56.000000000 PM,396220,0,1984,0,,bay.inside.local,,basement.inside.local
7/24/2018 2:05:56.000000000 PM,180,0,2,0,,bay.inside.local,89,basement.inside.local
7/24/2018 2:05:56.000000000 PM,395800,0,1979,0,Connected Corp,bay.inside.local,17,basement.inside.local
7/24/2018 2:05:56.000000000 PM,240,0,3,0,SNS Quote,bay.inside.local,17,basement.inside.local
7/24/2018 2:06:08.000000000 PM,600080,0,3001,0,,ops.inside.local,,basement.inside.local
7/24/2018 2:06:08.000000000 PM,600000,0,3000,0,Connected Corp,ops.inside.local,17,basement.inside.local
7/24/2018 2:06:08.000000000 PM,80,0,1,0,SNS Quote,ops.inside.local,17,basement.inside.local
7/24/2018 2:06:53.000000000 PM,1812,0,3,0,,0.0.0.0,,255.255.255.255
7/24/2018 2:06:53.000000000 PM,1812,0,3,0,Bootstrap Protocol Server,0.0.0.0,17,255.255.255.255
7/24/2018 2:07:04.000000000 PM,0,476,0,4,,255.255.255.255,,WIFI_192.168.1.222
7/24/2018 2:07:04.000000000 PM,0,476,0,4,Remote Replication Agent Connection,255.255.255.255,17,WIFI_192.168.1.222
7/24/2018 2:07:29.000000000 PM,0,201,0,1,,224.0.0.251,,R_111.22.22.102
7/24/2018 2:07:29.000000000 PM,0,201,0,1,Multicast DNS,224.0.0.251,17,R_111.22.22.102
7/24/2018 2:08:08.000000000 PM,4311,0,20,0,,111.22.22.154,,239.255.255.250
7/24/2018 2:08:08.000000000 PM,4311,0,20,0,SSDP,111.22.22.154,17,239.255.255.250
7/24/2018 2:08:46.000000000 PM,80,0,1,0,,top.inside.local,,basement.inside.local
7/24/2018 2:08:46.000000000 PM,80,0,1,0,SNS Quote,top.inside.local,17,basement.inside.local
7/24/2018 2:10:23.000000000 PM,576,0,8,0,,111.22.22.101,,111.22.22.255
7/24/2018 2:10:23.000000000 PM,576,0,8,0,,111.22.22.101,17,111.22.22.255
7/24/2018 2:10:34.000000000 PM,3078,0,16,0,,111.22.22.154,,239.255.255.250
7/24/2018 2:10:34.000000000 PM,3078,0,16,0,SSDP,111.22.22.154,17,239.255.255.250
7/24/2018 2:10:46.000000000 PM,200560,0,1007,0,,d3.inside.local,,basement.inside.local
7/24/2018 2:10:46.000000000 PM,200000,0,1000,0,Connected Corp,d3.inside.local,17,basement.inside.local
7/24/2018 2:10:46.000000000 PM,560,0,7,0,SNS Quote,d3.inside.local,17,basement.inside.local
7/24/2018 2:10:58.000000000 PM,4311,0,20,0,,111.22.22.151,,239.255.255.250
7/24/2018 2:10:58.000000000 PM,4311,0,20,0,SSDP,111.22.22.151,17,239.255.255.250
7/24/2018 2:11:11.000000000 PM,600160,0,3002,0,,ops.inside.local,,basement.inside.local
7/24/2018 2:11:11.000000000 PM,600000,0,3000,0,Connected Corp,ops.inside.local,17,basement.inside.local
7/24/2018 2:11:11.000000000 PM,160,0,2,0,SNS Quote,ops.inside.local,17,basement.inside.local
7/24/2018 2:11:22.000000000 PM,73,0,1,0,,111.22.22.159,,224.0.0.251
7/24/2018 2:11:22.000000000 PM,73,0,1,0,Multicast DNS,111.22.22.159,17,224.0.0.251
